codigo,nombre,tipo,naturaleza,nivel,codigo_padre,requiere_tercero,activa
1,ACTIVO,ACT,debit,1,,No,Si
11,DISPONIBLE,ACT,debit,2,1,No,Si
1105,CAJA,ACT,debit,3,11,No,Si
110505,CAJA GENERAL,ACT,debit,4,1105,No,Si
11050501,Caja General,ACT,debit,5,110505,Si,Si
110510,CAJAS MENORES,ACT,debit,4,1105,No,Si
11051001,Cajas Menores,ACT,debit,5,110510,Si,Si
110515,MONEDA EXTRANJERA,ACT,debit,4,1105,No,Si
11051501,Moneda Extranjera,ACT,debit,5,110515,Si,Si
1110,BANCOS,ACT,debit,3,11,No,Si
111005,MONEDA NACIONAL,ACT,debit,4,1110,No,Si
11100501,Moneda Nacional,ACT,debit,5,111005,Si,Si
111010,MONEDA EXTRANJERA,ACT,debit,4,1110,No,Si
11101001,Moneda Extranjera,ACT,debit,5,111010,Si,Si
1115,REMESAS EN TRANSITO,ACT,debit,3,11,No,Si
111505,MONEDA NACIONAL,ACT,debit,4,1115,No,Si
11150501,Moneda Nacional,ACT,debit,5,111505,Si,Si
111510,MONEDA EXTRANJERA,ACT,debit,4,1115,No,Si
11151001,Moneda Extranjera,ACT,debit,5,111510,Si,Si
1120,CUENTAS DE AHORRO,ACT,debit,3,11,No,Si
112005,BANCOS,ACT,debit,4,1120,No,Si
11200501,Bancos,ACT,debit,5,112005,Si,Si
112010,CORPORACIONES DE AHORRO Y VIVIENDA,ACT,debit,4,1120,No,Si
11201001,Corporaciones De Ahorro Y Vivienda,ACT,debit,5,112010,Si,Si
112015,ORGANISMOS COOPERATIVOS FINANCIEROS,ACT,debit,4,1120,No,Si
11201501,Organismos Cooperativos Financieros,ACT,debit,5,112015,Si,Si
1125,FONDOS,ACT,debit,3,11,No,Si
112505,ROTATORIOS MONEDA NACIONAL,ACT,debit,4,1125,No,Si
11250501,Rotatorios Moneda Nacional,ACT,debit,5,112505,Si,Si
112510,ROTATORIOS MONEDA EXTRANJERA,ACT,debit,4,1125,No,Si
11251001,Rotatorios Moneda Extranjera,ACT,debit,5,112510,Si,Si
112515,ESPECIALES MONEDA NACIONAL,ACT,debit,4,1125,No,Si
11251501,Especiales Moneda Nacional,ACT,debit,5,112515,Si,Si
112520,ESPECIALES MONEDA EXTRANJERA,ACT,debit,4,1125,No,Si
11252001,Especiales Moneda Extranjera,ACT,debit,5,112520,Si,Si
112525,DE AMORTIZACION MONEDA NACIONAL,ACT,debit,4,1125,No,Si
11252501,De Amortizacion Moneda Nacional,ACT,debit,5,112525,Si,Si
112530,DE AMORTIZACION MONEDA EXTRANJERA,ACT,debit,4,1125,No,Si
11253001,De Amortizacion Moneda Extranjera,ACT,debit,5,112530,Si,Si
12,INVERSIONES,ACT,debit,2,1,No,Si
1205,ACCIONES,ACT,debit,3,12,No,Si
1210,CUOTAS O PARTES DE INTERES SOCIAL,ACT,debit,3,12,No,Si
1215,BONOS,ACT,debit,3,12,No,Si
1220,CEDULAS,ACT,debit,3,12,No,Si
1225,CERTIFICADOS,ACT,debit,3,12,No,Si
1230,PAPELES COMERCIALES,ACT,debit,3,12,No,Si
1235,TITULOS,ACT,debit,3,12,No,Si
1240,ACEPTACIONES BANCARIAS O FINANCIERAS,ACT,debit,3,12,No,Si
1245,DERECHOS FIDUCIARIOS,ACT,debit,3,12,No,Si
1250,DERECHOS DE RECOMPRA DE INVERSIONES NEGOCIADAS (REPOS),ACT,debit,3,12,No,Si
1255,OBLIGATORIAS,ACT,debit,3,12,No,Si
1260,CUENTAS EN PARTICIPACION,ACT,debit,3,12,No,Si
1295,OTRAS INVERSIONES,ACT,debit,3,12,No,Si
1299,PROVISIONES,ACT,debit,3,12,No,Si
13,DEUDORES,ACT,debit,2,1,No,Si
1305,CLIENTES,ACT,debit,3,13,No,Si
130505,NACIONALES,ACT,debit,4,1305,No,Si
13050501,Nacionales,ACT,debit,5,130505,Si,Si
130510,DEL EXTERIOR,ACT,debit,4,1305,No,Si
13051001,Del Exterior,ACT,debit,5,130510,Si,Si
130515,DEUDORES DEL SISTEMA,ACT,debit,4,1305,No,Si
13051501,Deudores Del Sistema,ACT,debit,5,130515,Si,Si
1310,CUENTAS CORRIENTES COMERCIALES,ACT,debit,3,13,No,Si
131005,CASA MATRIZ,ACT,debit,4,1310,No,Si
13100501,Casa Matriz,ACT,debit,5,131005,Si,Si
131010,COMPAÑIAS VINCULADAS,ACT,debit,4,1310,No,Si
13101001,Compañias Vinculadas,ACT,debit,5,131010,Si,Si
131015,ACCIONISTAS O SOCIOS,ACT,debit,4,1310,No,Si
13101501,Accionistas O Socios,ACT,debit,5,131015,Si,Si
131020,PARTICULARES,ACT,debit,4,1310,No,Si
13102001,Particulares,ACT,debit,5,131020,Si,Si
131095,OTRAS,ACT,debit,4,1310,No,Si
13109501,Otras,ACT,debit,5,131095,Si,Si
1315,CUENTAS POR COBRAR A CASA MATRIZ,ACT,debit,3,13,No,Si
131505,VENTAS,ACT,debit,4,1315,No,Si
13150501,Ventas,ACT,debit,5,131505,Si,Si
131510,PAGOS A NOMBRE DE CASA MATRIZ,ACT,debit,4,1315,No,Si
13151001,Pagos A Nombre De Casa Matriz,ACT,debit,5,131510,Si,Si
131515,VALORES RECIBIDOS POR CASA MATRIZ,ACT,debit,4,1315,No,Si
13151501,Valores Recibidos Por Casa Matriz,ACT,debit,5,131515,Si,Si
131520,PRESTAMOS,ACT,debit,4,1315,No,Si
13152001,Prestamos,ACT,debit,5,131520,Si,Si
1320,CUENTAS POR COBRAR A VINCULADOS ECONOMICOS,ACT,debit,3,13,No,Si
132005,FILIALES,ACT,debit,4,1320,No,Si
13200501,Filiales,ACT,debit,5,132005,Si,Si
132010,SUBSIDIARIAS,ACT,debit,4,1320,No,Si
13201001,Subsidiarias,ACT,debit,5,132010,Si,Si
132015,SUCURSALES,ACT,debit,4,1320,No,Si
13201501,Sucursales,ACT,debit,5,132015,Si,Si
1323,CUENTAS POR COBRAR A DIRECTORES,ACT,debit,3,13,No,Si
1325,CUENTAS POR COBRAR A SOCIOS Y ACCIONISTAS,ACT,debit,3,13,No,Si
132505,A SOCIOS,ACT,debit,4,1325,No,Si
13250501,A Socios,ACT,debit,5,132505,Si,Si
132510,A ACCIONISTAS,ACT,debit,4,1325,No,Si
13251001,A Accionistas,ACT,debit,5,132510,Si,Si
1328,APORTES POR COBRAR,ACT,debit,3,13,No,Si
1330,ANTICIPOS Y AVANCES,ACT,debit,3,13,No,Si
133005,A PROVEEDORES,ACT,debit,4,1330,No,Si
13300501,A Proveedores,ACT,debit,5,133005,Si,Si
133010,A CONTRATISTAS,ACT,debit,4,1330,No,Si
13301001,A Contratistas,ACT,debit,5,133010,Si,Si
133015,A TRABAJADORES,ACT,debit,4,1330,No,Si
13301501,A Trabajadores,ACT,debit,5,133015,Si,Si
133020,A AGENTES,ACT,debit,4,1330,No,Si
13302001,A Agentes,ACT,debit,5,133020,Si,Si
133025,A CONCESIONARIOS,ACT,debit,4,1330,No,Si
13302501,A Concesionarios,ACT,debit,5,133025,Si,Si
133030,DE ADJUDICACIONES,ACT,debit,4,1330,No,Si
13303001,De Adjudicaciones,ACT,debit,5,133030,Si,Si
133095,OTROS,ACT,debit,4,1330,No,Si
13309501,Otros,ACT,debit,5,133095,Si,Si
1332,CUENTAS DE OPERACION CONJUNTA,ACT,debit,3,13,No,Si
1335,DEPOSITOS,ACT,debit,3,13,No,Si
133505,PARA IMPORTACIONES,ACT,debit,4,1335,No,Si
13350501,Para Importaciones,ACT,debit,5,133505,Si,Si
133510,PARA SERVICIOS,ACT,debit,4,1335,No,Si
13351001,Para Servicios,ACT,debit,5,133510,Si,Si
133515,PARA CONTRATOS,ACT,debit,4,1335,No,Si
13351501,Para Contratos,ACT,debit,5,133515,Si,Si
133520,PARA RESPONSABILIDADES,ACT,debit,4,1335,No,Si
13352001,Para Responsabilidades,ACT,debit,5,133520,Si,Si
133525,PARA JUICIOS EJECUTIVOS,ACT,debit,4,1335,No,Si
13352501,Para Juicios Ejecutivos,ACT,debit,5,133525,Si,Si
133530,PARA ADQUISICION DE ACCIONES- CUOTAS O DERECHOS SOCIALES,ACT,debit,4,1335,No,Si
13353001,Para Adquisicion De Acciones- Cuotas O Derechos Sociales,ACT,debit,5,133530,Si,Si
133535,EN GARANTIA,ACT,debit,4,1335,No,Si
13353501,En Garantia,ACT,debit,5,133535,Si,Si
133595,OTROS,ACT,debit,4,1335,No,Si
13359501,Otros,ACT,debit,5,133595,Si,Si
1340,PROMESAS DE COMPRA VENTA,ACT,debit,3,13,No,Si
134005,DE BIENES RAICES,ACT,debit,4,1340,No,Si
13400501,De Bienes Raices,ACT,debit,5,134005,Si,Si
134010,DE MAQUINARIA Y EQUIPO,ACT,debit,4,1340,No,Si
13401001,De Maquinaria Y Equipo,ACT,debit,5,134010,Si,Si
134015,DE FLOTA Y EQUIPO DE TRANSPORTE,ACT,debit,4,1340,No,Si
13401501,De Flota Y Equipo De Transporte,ACT,debit,5,134015,Si,Si
134020,DE FLOTA Y EQUIPO AEREO,ACT,debit,4,1340,No,Si
13402001,De Flota Y Equipo Aereo,ACT,debit,5,134020,Si,Si
134025,DE FLOTA Y EQUIPO FERREO,ACT,debit,4,1340,No,Si
13402501,De Flota Y Equipo Ferreo,ACT,debit,5,134025,Si,Si
134030,DE FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,ACT,debit,4,1340,No,Si
13403001,De Flota Y Equipo Fluvial Y/O Maritimo,ACT,debit,5,134030,Si,Si
134035,DE SEMOVIENTES,ACT,debit,4,1340,No,Si
13403501,De Semovientes,ACT,debit,5,134035,Si,Si
134095,DE OTROS BIENES,ACT,debit,4,1340,No,Si
13409501,De Otros Bienes,ACT,debit,5,134095,Si,Si
1345,INGRESOS POR COBRAR,ACT,debit,3,13,No,Si
134505,DIVIDENDOS Y/O PARTICIPACIONES,ACT,debit,4,1345,No,Si
13450501,Dividendos Y/O Participaciones,ACT,debit,5,134505,Si,Si
134510,INTERESES,ACT,debit,4,1345,No,Si
13451001,Intereses,ACT,debit,5,134510,Si,Si
134515,COMISIONES,ACT,debit,4,1345,No,Si
13451501,Comisiones,ACT,debit,5,134515,Si,Si
134520,HONORARIOS,ACT,debit,4,1345,No,Si
13452001,Honorarios,ACT,debit,5,134520,Si,Si
134525,SERVICIOS,ACT,debit,4,1345,No,Si
13452501,Servicios,ACT,debit,5,134525,Si,Si
134530,ARRENDAMIENTOS,ACT,debit,4,1345,No,Si
13453001,Arrendamientos,ACT,debit,5,134530,Si,Si
134535,CERT POR COBRAR,ACT,debit,4,1345,No,Si
13453501,Cert Por Cobrar,ACT,debit,5,134535,Si,Si
134595,OTROS,ACT,debit,4,1345,No,Si
13459501,Otros,ACT,debit,5,134595,Si,Si
1350,RETENCION SOBRE CONTRATOS,ACT,debit,3,13,No,Si
135005,DE CONSTRUCCION,ACT,debit,4,1350,No,Si
13500501,De Construccion,ACT,debit,5,135005,Si,Si
135010,DE PRESTACION DE SERVICIOS,ACT,debit,4,1350,No,Si
13501001,De Prestacion De Servicios,ACT,debit,5,135010,Si,Si
135095,OTROS,ACT,debit,4,1350,No,Si
13509501,Otros,ACT,debit,5,135095,Si,Si
1355,ANTICIPO DE IMPUESTOS Y CONTRIBUCIONES O SALDOS A FAVOR,ACT,debit,3,13,No,Si
135505,ANTICIPO DE IMPUESTOS DE RENTA Y COMPLEMENTARIOS,ACT,debit,4,1355,No,Si
13550501,Anticipo De Impuestos De Renta Y Complementarios,ACT,debit,5,135505,Si,Si
135510,ANTICIPO DE IMPUESTOS DE INDUSTRIA Y COMERCIO,ACT,debit,4,1355,No,Si
13551001,Anticipo De Impuestos De Industria Y Comercio,ACT,debit,5,135510,Si,Si
135515,RETENCION EN LA FUENTE,ACT,debit,4,1355,No,Si
13551501,Retencion En La Fuente,ACT,debit,5,135515,Si,Si
135517,IMPUESTO A LAS VENTAS RETENIDO,ACT,debit,4,1355,No,Si
13551701,Impuesto A Las Ventas Retenido,ACT,debit,5,135517,Si,Si
135518,IMPUESTO DE INDUSTRIA Y COMERCIO RETENIDO,ACT,debit,4,1355,No,Si
13551801,Impuesto De Industria Y Comercio Retenido,ACT,debit,5,135518,Si,Si
135520,SOBRANTES EN LIQUIDACION PRIVADA DE IMPUESTOS,ACT,debit,4,1355,No,Si
13552001,Sobrantes En Liquidacion Privada De Impuestos,ACT,debit,5,135520,Si,Si
135525,CONTRIBUCIONES,ACT,debit,4,1355,No,Si
13552501,Contribuciones,ACT,debit,5,135525,Si,Si
135530,IMPUESTOS DESCONTABLES,ACT,debit,4,1355,No,Si
13553001,Impuestos Descontables,ACT,debit,5,135530,Si,Si
135595,OTROS,ACT,debit,4,1355,No,Si
13559501,Otros,ACT,debit,5,135595,Si,Si
1360,RECLAMACIONES,ACT,debit,3,13,No,Si
136005,A COMPAÑIAS ASEGURADORAS,ACT,debit,4,1360,No,Si
13600501,A Compañias Aseguradoras,ACT,debit,5,136005,Si,Si
136010,A TRANSPORTADORES,ACT,debit,4,1360,No,Si
13601001,A Transportadores,ACT,debit,5,136010,Si,Si
136015,POR TIQUETES AEREOS,ACT,debit,4,1360,No,Si
13601501,Por Tiquetes Aereos,ACT,debit,5,136015,Si,Si
136095,OTRAS,ACT,debit,4,1360,No,Si
13609501,Otras,ACT,debit,5,136095,Si,Si
1365,CUENTAS POR COBRAR A TRABAJADORES,ACT,debit,3,13,No,Si
136505,VIVIENDA,ACT,debit,4,1365,No,Si
13650501,Vivienda,ACT,debit,5,136505,Si,Si
136510,VEHICULOS,ACT,debit,4,1365,No,Si
13651001,Vehiculos,ACT,debit,5,136510,Si,Si
136515,EDUCACION,ACT,debit,4,1365,No,Si
13651501,Educacion,ACT,debit,5,136515,Si,Si
136520,MEDICOS- ODONTOLOGICOS Y SIMILARES,ACT,debit,4,1365,No,Si
13652001,Medicos- Odontologicos Y Similares,ACT,debit,5,136520,Si,Si
136525,CALAMIDAD DOMESTICA,ACT,debit,4,1365,No,Si
13652501,Calamidad Domestica,ACT,debit,5,136525,Si,Si
136530,RESPONSABILIDADES,ACT,debit,4,1365,No,Si
13653001,Responsabilidades,ACT,debit,5,136530,Si,Si
136595,OTROS,ACT,debit,4,1365,No,Si
13659501,Otros,ACT,debit,5,136595,Si,Si
1370,PRESTAMOS A PARTICULARES,ACT,debit,3,13,No,Si
137005,CON GARANTIA REAL,ACT,debit,4,1370,No,Si
13700501,Con Garantia Real,ACT,debit,5,137005,Si,Si
137010,CON GARANTIA PERSONAL,ACT,debit,4,1370,No,Si
13701001,Con Garantia Personal,ACT,debit,5,137010,Si,Si
1380,DEUDORES VARIOS,ACT,debit,3,13,No,Si
138005,DEPOSITARIOS,ACT,debit,4,1380,No,Si
13800501,Depositarios,ACT,debit,5,138005,Si,Si
138010,COMISIONISTAS DE BOLSAS,ACT,debit,4,1380,No,Si
13801001,Comisionistas De Bolsas,ACT,debit,5,138010,Si,Si
138015,FONDO DE INVERSION,ACT,debit,4,1380,No,Si
13801501,Fondo De Inversion,ACT,debit,5,138015,Si,Si
138020,CUENTAS POR COBRAR DE TERCEROS,ACT,debit,4,1380,No,Si
13802001,Cuentas Por Cobrar De Terceros,ACT,debit,5,138020,Si,Si
138025,PAGOS POR CUENTA DE TERCEROS,ACT,debit,4,1380,No,Si
13802501,Pagos Por Cuenta De Terceros,ACT,debit,5,138025,Si,Si
138030,FONDOS DE INVERSION SOCIAL,ACT,debit,4,1380,No,Si
13803001,Fondos De Inversion Social,ACT,debit,5,138030,Si,Si
138095,OTROS,ACT,debit,4,1380,No,Si
13809501,Otros,ACT,debit,5,138095,Si,Si
1385,DERECHOS DE RECOMPRA DE CARTERA NEGOCIADA,ACT,debit,3,13,No,Si
1390,DEUDAS DE DIFICIL COBRO,ACT,debit,3,13,No,Si
1399,PROVISIONES,ACT,debit,3,13,No,Si
14,INVENTARIOS,ACT,debit,2,1,No,Si
1405,MATERIAS PRIMAS,ACT,debit,3,14,No,Si
140505,MATERIAS PRIMAS,ACT,debit,3,14,No,Si
1410,PRODUCTOS EN PROCESO,ACT,debit,3,14,No,Si
141005,PRODUCTOS EN PROCESO,ACT,debit,3,14,No,Si
1415,OBRAS DE CONSTRUCCION EN CURSO,ACT,debit,3,14,No,Si
1417,OBRAS DE URBANISMO,ACT,debit,3,14,No,Si
1420,CONTRATOS EN EJECUCION,ACT,debit,3,14,No,Si
1425,CULTIVOS EN DESARROLLO,ACT,debit,3,14,No,Si
1428,PLANTACIONES AGRICOLAS,ACT,debit,3,14,No,Si
1430,PRODUCTOS TERMINADOS,ACT,debit,3,14,No,Si
143005,PRODUCTOS TERMINADOS,ACT,debit,3,14,No,Si
1435,MERCANCIAS NO FABRICADAS POR LA EMPRESA,ACT,debit,3,14,No,Si
143505,MERCANCIAS NO FABRICADAS POR LA EMPRESA,ACT,debit,3,14,No,Si
1440,BIENES RAICES PARA LA VENTA,ACT,debit,3,14,No,Si
1445,SEMOVIENTES,ACT,debit,3,14,No,Si
1450,TERRENOS,ACT,debit,3,14,No,Si
1455,MATERIALES- REPUESTOS Y ACCESORIOS,ACT,debit,3,14,No,Si
1460,ENVASES Y EMPAQUES,ACT,debit,3,14,No,Si
1465,INVENTARIOS EN TRANSITO,ACT,debit,3,14,No,Si
146505,INVENTARIOS EN TRANSITO,ACT,debit,3,14,No,Si
1499,PROVISIONES,ACT,debit,3,14,No,Si
15,PROPIEDADES- PLANTA Y EQUIPO,ACT,debit,2,1,No,Si
1504,TERRENOS,ACT,debit,3,15,No,Si
150405,URBANOS,ACT,debit,4,1504,No,Si
15040501,Urbanos,ACT,debit,5,150405,Si,Si
150410,RURALES,ACT,debit,4,1504,No,Si
15041001,Rurales,ACT,debit,5,150410,Si,Si
1506,MATERIALES PROYECTOS PETROLEROS,ACT,debit,3,15,No,Si
150605,TUBERIAS Y EQUIPO,ACT,debit,4,1506,No,Si
15060501,Tuberias Y Equipo,ACT,debit,5,150605,Si,Si
150610,COSTOS DE IMPORTACION MATERIALES,ACT,debit,4,1506,No,Si
15061001,Costos De Importacion Materiales,ACT,debit,5,150610,Si,Si
150615,PROYECTOS DE CONSTRUCCION,ACT,debit,4,1506,No,Si
15061501,Proyectos De Construccion,ACT,debit,5,150615,Si,Si
1508,CONSTRUCCIONES EN CURSO,ACT,debit,3,15,No,Si
150805,CONSTRUCCIONES Y EDIFICACIONES,ACT,debit,4,1508,No,Si
15080501,Construcciones Y Edificaciones,ACT,debit,5,150805,Si,Si
150810,ACUEDUCTOS- PLANTAS Y REDES,ACT,debit,4,1508,No,Si
15081001,Acueductos- Plantas Y Redes,ACT,debit,5,150810,Si,Si
150815,VIAS DE COMUNICACION,ACT,debit,4,1508,No,Si
15081501,Vias De Comunicacion,ACT,debit,5,150815,Si,Si
150820,POZOS ARTESIANOS,ACT,debit,4,1508,No,Si
15082001,Pozos Artesianos,ACT,debit,5,150820,Si,Si
150825,PROYECTOS DE EXPLORACION,ACT,debit,4,1508,No,Si
15082501,Proyectos De Exploracion,ACT,debit,5,150825,Si,Si
150830,PROYECTOS DE DESARROLLO,ACT,debit,4,1508,No,Si
15083001,Proyectos De Desarrollo,ACT,debit,5,150830,Si,Si
1512,MAQUINARIA Y EQUIPOS EN MONTAJE,ACT,debit,3,15,No,Si
151205,MAQUINARIA Y EQUIPO,ACT,debit,4,1512,No,Si
15120501,Maquinaria Y Equipo,ACT,debit,5,151205,Si,Si
151210,EQUIPO DE OFICINA,ACT,debit,4,1512,No,Si
15121001,Equipo De Oficina,ACT,debit,5,151210,Si,Si
151215,EQUIPO DE COMPUTACION Y COMUNICACION,ACT,debit,4,1512,No,Si
15121501,Equipo De Computacion Y Comunicacion,ACT,debit,5,151215,Si,Si
